app_id,tags
493110,"['strategy', 'action', 'indie', 'retro', 'vr']"
49320,"['casual', 'pirates']"
493290,"['casual', 'sports', 'vr', 'local multiplayer', 'party game', 'local co-op']"
49330,"['strategy', 'pirates', 'action', 'singleplayer', 'rts']"
493310,"['action', 'fps', 'first-person', 'shooter', 'classic', ""1990's"", 'retro', 'demons', 'singleplayer', 'violent', 'sci-fi', 'boomer shooter']"
493340,"['simulation', 'building', 'management', 'sandbox', 'family friendly', 'relaxing', 'strategy', 'singleplayer', 'economy', 'realistic', 'funny', 'great soundtrack', 'atmospheric', 'colorful', 'third person', 'city builder', 'casual', '3d', 'god game', 'multiplayer']"
493370,"['free to play', 'clicker', 'casual', 'rpg', 'adventure', 'simulation', 'strategy', 'anime', 'cute', 'multiplayer']"
493380,"['tabletop', 'strategy', 'indie', 'vr']"
493400,"['early access', 'casual', 'vr']"
493410,"['action', 'indie', 'vr']"
493450,"['visual novel', 'casual', 'anime', 'sexual content', 'adventure', 'romance', 'nudity', 'cute']"
493490,"['simulation', 'driving', 'automobile sim', 'open world', 'realistic', 'survival horror', 'multiplayer', 'singleplayer', 'racing', 'vr', 'first-person', 'moddable', 'physics', 'indie', 'family friendly', 'psychological horror', 'education', 'casual', 'adventure', 'horror']"
493580,"['adventure', 'hidden object', 'casual']"
493650,"['action', 'indie', 'casual', 'space', 'sci-fi', 'runner']"
493720,"['adventure', 'point & click', 'mystery', 'puzzle', 'exploration', 'steampunk', 'sci-fi', 'choose your own adventure', 'realistic', 'logic', 'investigation', 'choices matter', 'first-person', 'walking simulator', 'philosophical', 'science', 'story rich', 'casual', 'indie', '3d']"
493730,"['indie', 'adventure', 'casual', 'atmospheric', 'great soundtrack', 'platformer', '3d platformer']"
493760,"['adventure', 'rpg', 'indie', 'rpgmaker', 'board game', 'multiplayer', 'anime']"
493770,"['rpg', 'indie', 'casual']"
493780,"['action', 'simulation', 'arcade', 'shooter', 'third-person shooter', 'colorful', 'voxel', 'procedural generation', 'space', 'demons', 'sci-fi', 'futuristic', 'level editor', 'indie', 'free to play', '3d', 'third person', 'singleplayer', 'bullet hell', 'combat']"
493810,"['free to play', 'indie', 'vr']"
493980,"['casual', 'time management']"
494000,['action']
494100,"['adventure', 'indie', 'visual novel', 'anime', 'great soundtrack', 'mystery', 'cute', 'lgbtq+', 'story rich']"
494120,"['action', 'indie', 'adventure', 'casual']"
494150,"['vr', 'sports', 'action', '3d fighter', 'boxing', 'fighting', 'multiplayer', 'singleplayer']"
494220,"['strategy', 'co-op', 'card game', 'multiplayer', 'colorful', 'trading card game', 'difficult', 'asynchronous multiplayer', 'zombies', 'free to play']"
494230,"['casual', 'medical sim', 'indie', 'simulation', 'time management', 'adventure', 'female protagonist', 'singleplayer', 'story rich', '2d']"
494290,"['action', 'indie', 'singleplayer', 'fps', 'first-person', 'multiplayer']"
494310,"['vr', 'runner', 'fast-paced', 'arcade', 'perma death', 'platformer', 'singleplayer', 'sports', 'indie', 'funny', 'parkour', 'first-person', '3d', 'action', 'adventure', 'horror', 'early access']"
494350,"['sports', 'casual', 'simulation', 'vr']"
494360,"['adventure', 'indie', 'point & click', 'horror', 'first-person']"
494370,"['indie', 'action', 'early access', 'vr']"
494380,"['simulation', 'sports', 'vr']"
494440,"['adventure', 'visual novel', 'otome', 'female protagonist', 'anime']"
494450,"['adventure', 'visual novel', 'otome']"
494460,"['adventure', 'female protagonist', 'otome', 'visual novel', 'anime', 'dating sim']"
494470,"['adventure', 'otome', 'visual novel', 'anime', 'female protagonist']"
494660,"['casual', 'indie']"
49470,"['card battler', 'deckbuilding', 'card game', 'strategy', 'trading card game', 'magic', 'multiplayer', 'board game', 'turn-based', 'singleplayer', 'fantasy']"
494740,"['adventure', 'point & click', 'classic', 'pixel graphics', 'detective', ""1990's"", 'retro', '1980s', '2d', 'singleplayer', 'simulation', 'villain protagonist', 'mystery', 'crime']"
494780,"['vr', 'action', 'adventure', 'magic', 'medieval', 'combat', 'exploration', 'crafting', 'fantasy', 'dungeon crawler', 'action-adventure', 'pve', 'action rpg', 'rogue-like', 'rpg', 'indie', 'first-person', 'singleplayer', 'early access', 'stylized']"
494810,"['adventure', 'vr', 'escape room', 'indie', 'puzzle', 'philosophical', 'horror', 'singleplayer', 'short']"
494830,"['simulation', 'indie', 'casual', 'vr']"
494990,"['action', 'indie', 'casual', 'side scroller', 'platformer', 'pixel graphics', 'sci-fi', '2d', 'retro', 'shooter', 'singleplayer', 'robots', 'difficult', 'arcade', 'space', 'superhero', 'cartoon', 'stylized', 'aliens', 'relaxing']"
495010,"['strategy', 'indie', 'casual', 'tower defense']"
495030,"['free to play', 'action', 'indie', 'casual', 'strategy', 'simulation', 'vr']"
495060,"['early access', 'simulation', 'sports', 'indie', 'casual', 'strategy', 'vr', 'vr only']"
495090,"['casual', 'puzzle', 'match 3']"
495110,"['hidden object', 'casual', 'adventure', 'puzzle', 'point & click', 'mystery', 'female protagonist', 'great soundtrack', 'detective', 'singleplayer', '2d', 'indie', 'fantasy', 'family friendly', 'atmospheric', 'story rich']"
49520,"['loot', 'shooter', 'action', 'multiplayer', 'co-op', 'looter shooter', 'fps', 'rpg', 'first-person', 'funny', 'comedy', 'open world', 'combat', 'online co-op', 'adventure', 'action rpg', 'dark humor', 'singleplayer', 'memes', 'sci-fi']"
495230,"['bullet hell', 'anime', 'action', 'indie', 'retro', 'singleplayer', 'difficult', ""shoot 'em up"", 'shooter', 'arcade', '2d', 'colorful', 'cute', 'psychedelic', 'magic', 'old school', 'surreal', 'combat', 'flight', 'linear']"
495320,"['simulation', 'adventure', 'indie', 'casual', 'vr']"
495350,"['adventure', 'action', 'massively multiplayer', 'open world', '3d platformer', 'cute', '4 player local', 'online co-op', 'co-op campaign', 'singleplayer', 'indie', 'exploration', 'atmospheric', 'first-person']"
49540,"['action', 'fps', 'aliens', 'co-op', 'sci-fi', 'shooter', 'multiplayer', 'horror', 'space', 'online co-op', 'singleplayer', 'first-person', 'survival', 'atmospheric', 'gore', 'futuristic', 'female protagonist', 'character customization', 'adventure', 'great soundtrack']"
495450,"['design & illustration', 'vr']"
495580,"['strategy', 'action', 'indie', 'rts', 'world war ii', 'free to play', 'wargame', 'multiplayer', 'war', 'massively multiplayer']"
495700,"['adventure', 'point & click', 'classic', 'mystery', 'story rich', 'pixel graphics', ""1990's"", 'atmospheric', 'detective', 'horror', 'puzzle', 'great soundtrack', 'dark', 'noir', 'singleplayer', 'supernatural']"
495720,"['action', 'indie', 'fps', 'shooter', 'retro', 'pixel graphics', 'boomer shooter']"
495770,"['casual', 'action', 'indie', 'memes', 'psychological horror']"
495780,"['casual', 'indie', 'puzzle']"
495890,"['memes', 'cute', 'anime', 'casual', 'indie', 'pixel graphics', 'dog', 'runner', '2d', 'platformer', 'great soundtrack', 'funny', 'singleplayer', 'side scroller', 'comedy', 'walking simulator', 'atmospheric', 'action', 'retro', 'story rich']"
495900,"['indie', 'action', 'casual', '4 player local', 'local multiplayer']"
495910,"['free to play', 'anime', 'rpg', 'character customization', ""beat 'em up"", '2d fighter', 'story rich', 'fantasy', 'pve', 'massively multiplayer', 'action', 'hack and slash', 'multiplayer', 'side scroller', 'adventure', 'action rpg', 'fighting', 'online co-op', 'controller', 'dungeon crawler']"
495960,"['adventure', 'casual', 'indie', 'singleplayer', 'point & click', 'family friendly', 'funny', 'comedy', 'fantasy', 'story rich', 'cartoony', 'zombies', 'relaxing', 'simulation', 'puzzle', 'great soundtrack', 'stylized', 'cartoon', 'rpg', 'hidden object']"
495980,"['indie', 'adventure', 'casual', 'action', 'platformer', 'puzzle-platformer', 'puzzle', 'horror', 'singleplayer', 'short', 'dark', 'mystery', 'dystopian ', 'great soundtrack', 'psychological horror', 'story rich', 'atmospheric', '2.5d', 'design & illustration', 'female protagonist']"
495990,"['visual novel', 'dating sim', 'indie', 'casual', 'adventure', 'anime', 'story rich']"
49600,"['rhythm', 'music-based procedural generation', 'twin stick shooter', 'bullet hell', ""shoot 'em up"", 'music', '2d', 'space', 'indie', 'action', 'arcade', 'shooter', 'casual', 'colorful', 'co-op', 'local co-op', 'multiplayer', 'atmospheric', 'singleplayer', 'replay value']"
496000,"['adventure', 'indie', 'casual', 'action', 'simulation', 'vr']"
496030,"['adventure', 'casual', 'hidden object']"
496180,"['casual', 'simulation', 'vr']"
496190,"['casual', 'adventure', 'vr', 'free to play']"
496230,"['action', 'indie', 'funny', 'comedy', 'vr', 'arcade']"
496240,"['vr', 'shooter', 'fps', 'military', 'realistic', 'multiplayer', 'simulation', 'action', 'violent', 'indie', 'tactical', 'war', 'first-person', 'singleplayer', 'early access', 'online co-op', 'pvp', 'e-sports', 'modern', 'class-based']"
496250,"['sports', 'vr', 'indie', 'early access']"
496260,"['visual novel', 'anime', 'casual', 'cute', 'adventure', 'singleplayer', 'nudity', 'mature', 'dating sim', 'sexual content', 'romance', 'sci-fi', 'comedy', 'emotional', 'funny', 'mechs', 'robots', 'story rich', 'space', 'foreign']"
496300,"['tower defense', 'survival', 'base-building', 'minimalist', 'exploration', 'rogue-lite', 'rogue-like', 'building', 'strategy', 'colony sim', 'atmospheric', 'side scroller', 'singleplayer', 'soundtrack', 'pixel graphics', 'adventure', 'fantasy', 'medieval', 'open world', 'simulation']"
496310,"['adventure', 'indie', 'action', 'platformer', 'metroidvania', 'early access', '2d', 'difficult', 'pixel graphics', 'dark fantasy', 'retro', 'open world']"
496320,"['casual', 'indie', 'action', 'adventure']"
496380,"['simulation', 'indie', 'casual', 'strategy', 'atmospheric', 'farming sim']"
496390,"['action', 'indie', 'space', 'platformer', 'sci-fi', 'family friendly', 'side scroller', 'great soundtrack']"
496400,"['adventure', 'indie', 'noir', 'platformer', 'puzzle', 'puzzle-platformer']"
496440,"['indie', 'adventure', 'early access', 'time travel']"
496460,"['city builder', 'colony sim', 'strategy', 'resource management', 'medieval', 'simulation', 'survival', 'building', 'open world', 'singleplayer', 'sandbox', 'indie', 'crafting', 'multiplayer', 'management', 'early access', 'base-building', 'co-op', 'first-person']"
496490,"['design & illustration', 'utilities']"
496500,"['strategy', 'casual', 'indie', 'simulation', 'adventure', 'early access', 'atmospheric', 'story rich']"
496530,"['strategy', 'indie', 'casual', 'puzzle', 'great soundtrack', 'arcade', '2d', 'sci-fi', 'funny', 'atmospheric', 'singleplayer', 'stylized', 'classic']"
496550,"['casual', 'action', 'indie', 'multiplayer', 'gore', 'fps', 'massively multiplayer', 'violent', 'first-person', 'memes', 'shooter', 'local multiplayer', 'replay value', 'atmospheric', 'funny', 'real-time', 'parody ', 'nudity', 'comedy', 'singleplayer']"
496590,"['indie', 'action', 'adventure', 'casual', ""shoot 'em up"", 'arcade', 'supernatural', 'singleplayer', 'retro', '2d', 'shooter', 'space', 'sci-fi', 'funny', 'atmospheric', 'war', 'stylized', 'survival', 'dark', 'strategy']"
496600,"['early access', 'action', 'open world']"
496610,"['casual', 'indie', 'puzzle', 'difficult', 'first-person', 'top-down']"
496630,"['indie', 'visual novel', 'female protagonist', 'otome', 'anime', 'nudity', 'casual', '2d', 'cinematic', 'romance', 'drama', 'emotional', 'linear', 'story rich', 'multiple endings', 'text-based', 'singleplayer', 'simulation', 'strategy', 'lgbtq+']"
496640,"['indie', 'horror', 'psychological horror', 'first-person', 'singleplayer', 'dark']"
496650,"['action', 'indie', 'horror', 'comedy', 'funny', 'walking simulator', 'first-person', 'psychological horror', 'singleplayer', 'adventure', 'puzzle', 'action-adventure', 'exploration', 'hidden object', 'atmospheric', 'aliens', 'dark comedy', 'dark humor', 'story rich', 'fmv']"
496680,"['casual', 'indie', 'strategy', 'clicker']"
496730,"['4x', 'tactical rpg', 'grand strategy', 'sandbox', 'pve', 'turn-based', 'turn-based strategy', 'strategy rpg', 'building', 'character customization', 'rpg', 'strategy', '2d', '3d', 'third person', 'dragons', 'lore-rich', 'story rich', 'choices matter', 'turn-based combat']"
496750,"['indie', 'simulation', 'female protagonist', 'abstract', 'experimental', 'casual', 'dark', 'short', 'surreal', 'atmospheric', 'great soundtrack', 'psychological horror', 'first-person']"
496760,"['adventure', 'fmv', 'point & click', 'mystery', 'story rich', ""1990's"", 'classic', 'werewolves', 'detective', 'atmospheric', 'supernatural', 'puzzle', 'horror']"
496810,"['anime', 'action', 'hack and slash', 'female protagonist', 'cute', 'jrpg', 'multiplayer', 'zombies', 'singleplayer', 'funny', 'rpg', 'visual novel', 'comedy', 'great soundtrack', 'co-op', 'nudity', 'adventure', 'action-adventure', 'mature', 'sexual content']"
496850,"['strategy', 'indie', 'casual']"
496870,"['indie', 'casual', 'action', 'adventure', 'platformer']"
496890,"['indie', 'pixel graphics', 'puzzle', 'hacking', 'adventure', 'dystopian ', 'story rich', 'political', 'mystery', 'singleplayer', 'choices matter', 'psychological horror', 'visual novel', 'horror', 'atmospheric', 'short', 'multiple endings']"
496910,"['audio production', 'vr']"
496920,"['free to play', 'pixel graphics', 'indie', 'horror', 'first-person', 'psychological horror', 'short', 'experimental', 'atmospheric', 'mystery', 'singleplayer', 'adventure', 'choices matter', 'multiplayer', 'walking simulator', 'illuminati', 'comedy', 'story rich', 'gore']"
496930,"['indie', 'casual', 'adventure', 'physics', 'puzzle', 'singleplayer', '2d']"
496940,"['indie', 'adventure', 'rpg']"
496980,"['action', 'casual', 'indie', 'strategy', 'arcade', 'pixel graphics', 'classic']"
497050,"['indie', 'casual']"
497080,"['indie', 'action', 'adventure', 'first-person', 'abstract', '3d platformer', 'sci-fi', 'platformer', 'stylized', 'cyberpunk', 'singleplayer', 'atmospheric', 'surreal', 'puzzle-platformer', 'silent protagonist', 'great soundtrack', 'puzzle', 'mystery', 'linear', 'soundtrack']"
497090,"['indie', 'rpgmaker', 'female protagonist', 'free to play', 'pixel graphics']"
497100,"['sports', 'casual', 'action', 'adventure', 'indie']"
497150,"['utilities', 'audio production']"
497180,"['automobile sim', 'racing', 'simulation', 'driving', 'building', 'singleplayer', 'open world', 'moddable', 'kickstarter', 'destruction', 'multiplayer']"
497260,"['casual', 'simulation', 'cooking']"
497270,"['massively multiplayer', 'action', 'early access', 'indie', 'moba']"
497280,"['indie', 'casual', 'platformer']"
497310,"['design & illustration', 'photo editing', 'software training', 'education']"
497350,"['indie', 'casual', 'adventure', 'walking simulator']"
497360,"['adventure', 'point & click', 'mystery', ""1990's"", 'classic', 'story rich', 'third person', 'detective', 'vampire']"
497400,"['adventure', 'hidden object', 'indie', 'point & click', 'puzzle', 'casual', 'mystery', 'investigation']"
497420,"['casual', 'simulation', 'underwater']"
497430,"['indie', 'simulation', 'puzzle', 'space', 'steampunk', 'physics']"
497460,"['adventure', 'rpg', 'vr', 'platformer', 'puzzle', 'puzzle-platformer']"
497470,"['casual', 'rpg', 'indie', 'strategy', 'anime', 'jrpg', 'adventure', 'fantasy', 'female protagonist', 'singleplayer', 'cute', '2d', 'tactical', 'atmospheric', 'replay value', 'fast-paced', 'exploration', 'colorful', 'memes', 'experimental']"
497490,"['action', 'indie', 'casual']"
497580,"['casual', 'adventure', 'hidden object', 'point & click', 'female protagonist', 'puzzle', 'fantasy', 'singleplayer', 'mystery', '2d', 'indie', 'horror', 'story rich', 'family friendly', 'great soundtrack', 'atmospheric']"
497590,"['mystery dungeon', 'mining', 'horror', 'action', 'mystery', 'indie', 'psychological horror', 'dungeon crawler', 'adventure', 'stealth', 'first-person', 'destruction', 'zombies', 'puzzle', 'arcade', 'survival', 'fps', 'survival horror', 'demons', 'atmospheric']"
497640,"['free to play', 'rpgmaker', 'pixel graphics', 'adventure', 'horror', 'indie', 'casual', 'rpg', 'anime', 'puzzle', 'cute', 'female protagonist', 'funny', 'psychological horror', 'short', 'singleplayer', '2d', 'action']"
497670,"['indie', 'action', 'arcade', '2d', 'singleplayer']"
497680,"['indie', 'casual', 'puzzle']"
497700,"['indie', 'casual', 'simulation', 'sports', 'puzzle', 'difficult', 'physics', 'funny', 'nudity', 'sexual content']"
497720,['simulation']
497790,"['adventure', 'horror', 'space', 'lovecraftian', 'rpgmaker', 'survival horror']"
497800,"['traditional roguelike', 'turn-based', 'rogue-like', 'dungeon crawler', 'perma death', 'vampire', 'difficult', 'pixel graphics', 'gothic', 'horror', 'strategy', 'adventure', 'procedural generation', 'rpg', 'crpg', 'indie', 'singleplayer', 'turn-based combat', 'retro', 'turn-based strategy']"
497820,"['free to play', 'vr', 'cyberpunk']"
497850,"['strategy', 'indie', 'rts', 'simulation', 'pixel graphics', 'multiplayer', 'voxel', 'fantasy', 'building', 'sandbox', 'horror']"
497860,"['mmorpg', 'pvp', 'pve', '2d', 'pixel graphics', 'isometric', 'top-down', 'crpg', 'exploration', 'hack and slash', 'action rpg', 'action-adventure', 'rpg', 'dragons', 'open world', 'action', 'fantasy', 'loot', 'female protagonist', 'magic']"
497940,"['free to play', 'massively multiplayer', 'rpg', 'action', 'adventure', 'strategy', 'nudity', 'mmorpg', 'anime']"
49800,"['indie', 'action', 'steampunk']"
498030,"['casual', 'puzzle', 'mahjong']"
498040,"['casual', 'hidden object', 'puzzle', 'family friendly']"
498050,"['adventure', 'casual', 'point & click']"
49810,"['indie', 'platformer', 'puzzle', 'atmospheric', 'cute']"
498190,"['indie', 'cute', 'dragons', 'funny', 'cartoon', 'arcade', 'cartoony', 'stylized', ""beat 'em up"", 'experimental', 'comic book', 'fantasy', '2d', 'casual', 'action', 'family friendly', 'hand-drawn', 'character action game', 'colorful', 'destruction']"
498240,"['choices matter', 'adventure', 'story rich', 'superhero', 'singleplayer', 'episodic', 'quick-time events', 'action', 'point & click', 'atmospheric', 'dark', 'comic book', 'choose your own adventure', 'detective', 'noir', 'violent', 'visual novel', 'gore', 'mature', 'hidden object']"
498280,"['adventure', 'indie', 'simulation', 'survival', 'dinosaurs']"
498300,"['indie', 'adventure', 'rpg', 'interactive fiction', 'visual novel', 'choose your own adventure']"
498330,"['indie', 'adventure', '2d', 'platformer', 'cats', 'cute', 'story rich', 'psychological horror', 'casual', 'singleplayer', 'atmospheric', 'female protagonist']"
498340,"['adventure', 'rpg', 'indie', 'crafting', 'action', 'sandbox', 'survival', 'pixel graphics', 'building', '2d', 'exploration', 'action rpg', 'isometric']"
498360,"['indie', 'casual', 'puzzle']"
498450,"['indie', 'horror', 'point & click']"
498510,"['rpg', 'vr']"
498570,"['automobile sim', 'simulation', 'racing']"
498580,"['action', 'adventure', 'indie', 'sci-fi', 'first-person', 'great soundtrack', 'space', 'shooter', 'war', 'survival', 'funny', 'atmospheric', 'singleplayer', 'wargame', 'action-adventure', 'stylized', 'choose your own adventure', 'choices matter']"
498600,"['free to play', 'simulation', 'adventure', 'casual', 'indie', 'vr']"
498620,"['metroidvania', 'puzzle-platformer', '2d platformer', 'souls-like', 'difficult', 'platformer', 'action-adventure', '2d', 'horror', 'cute', 'open world', 'colorful', 'dark fantasy', 'hand-drawn', 'atmospheric', 'emotional', 'adventure', 'retro', 'singleplayer', 'indie']"
498660,"['puzzle', 'physics', 'sports', 'precision platformer', 'casual', 'puzzle-platformer', 'indie', 'action', 'simulation', 'singleplayer', 'short', 'platformer', 'strategy', 'tower defense', '2d', 'colorful', 'space', 'sci-fi', 'relaxing', 'side scroller']"
498830,"['action', 'indie', 'adventure', 'bullet hell', 'pixel graphics', 'difficult', 'retro', 'exploration', 'mystery dungeon', 'controller', 'arena shooter', 'twin stick shooter', 'replay value', 'top-down shooter', 'short', 'atmospheric', 'funny', 'action-adventure']"
498940,"['simulation', 'action', 'massively multiplayer', 'world war i']"
498970,"['action', 'indie', 'vr', 'vr only']"
498980,"['action', 'casual', 'sports', 'indie', 'vr']"
49900,"['action', 'indie', 'free to play', 'multiplayer', 'robots', 'ninja']"
499100,"['casual', 'adventure', 'hidden object']"
499110,"['casual', 'adventure', 'hidden object']"
499120,"['casual', 'adventure', 'hidden object']"
499230,"['indie', 'action', 'early access', 'horror', 'multiplayer', 'psychological horror', 'fps']"
499330,"['strategy', 'indie', 'casual']"
499340,"['action', 'indie', 'adventure', 'puzzle', 'puzzle-platformer', 'lgbtq+', 'addictive', 'platformer']"
499370,"['indie', 'strategy', 'casual', 'match 3', 'pixel graphics', 'retro', '2d', 'puzzle']"
499400,"['action', 'vr']"
499420,"['casual', 'indie', 'arcade']"
499440,"['puzzle', 'relaxing', 'casual', 'minimalist', 'singleplayer', 'mouse only', 'logic', 'short', 'indie', '2d', 'abstract', 'great soundtrack', 'atmospheric']"
499460,"['action', 'adventure', 'casual', 'indie', 'puzzle', 'platformer', 'psychological horror']"
499540,"['indie', 'adventure', 'vr', 'free to play', 'great soundtrack', 'singleplayer', 'puzzle']"
499610,"['simulation', 'action', 'war', 'first-person', 'shooter', 'combat', 'singleplayer', 'massively multiplayer', 'flight', 'multiplayer', 'vr', 'casual', 'indie', 'realistic', 'local co-op', 'point & click', 'free to play']"
499620,"['vr', 'simulation', 'casual', 'action', 'adventure', 'indie', 'horror', 'music', 'great soundtrack', 'exploration', 'soundtrack', 'open world', 'racing']"
499760,"['adventure', 'indie', 'early access', 'vr']"
499900,"['indie', 'puzzle', 'first-person']"
499960,"['indie', 'adventure', 'action', 'rpg']"
50,"['fps', 'action', 'classic', 'sci-fi', 'singleplayer', 'shooter', 'first-person', 'aliens', ""1990's"", 'adventure', 'military', 'atmospheric', 'story rich', 'silent protagonist', 'great soundtrack', 'gore', 'puzzle', 'moddable', 'retro', 'co-op']"
500,"['zombies', 'co-op', 'multiplayer', 'fps', 'action', 'horror', 'shooter', 'online co-op', 'survival', 'team-based', 'first-person', 'post-apocalyptic', 'singleplayer', 'atmospheric', 'moddable', 'adventure', 'tactical', 'replay value', 'competitive', 'female protagonist']"
50000,"['indie', 'racing', 'puzzle', 'physics', 'difficult', 'platformer', 'time attack', '2d', 'colorful']"
500100,"['adventure', 'indie', 'casual']"
500140,"['casual', 'indie', 'vr']"
500190,"['world war ii', 'strategy', 'wargame', 'top-down', '2d', 'rts', 'tactical', 'real time tactics', 'war', 'singleplayer', 'simulation', 'grand strategy', 'historical', 'military', 'pvp', 'combat', 'story rich', 'minimalist', 'casual', 'multiplayer']"
500360,"['action', 'indie', 'sports', 'vr', 'free to play', 'casual']"
500380,"['free to play', 'indie', 'vr', 'horror']"
500470,"['early access', 'education', 'animation & modeling', 'vr']"
500480,"['simulation', 'boxing', 'action', 'indie', 'early access', 'sports', 'physics', 'vr', 'robots']"
500500,"['vr', 'utilities', 'video production']"
500570,"['casual', 'puzzle', 'mahjong']"
500580,"['cats', 'casual', 'puzzle', 'cute', 'psychological horror']"
500590,"['casual', 'puzzle']"
500660,"['sports', 'simulation', 'vr']"
500680,"['action', 'racing', 'sports', 'strategy', 'simulation', 'indie', 'horses']"
500790,"['action', 'indie', '4 player local', 'platformer', 'gore', 'post-apocalyptic', '2d', 'local multiplayer', 'physics', 'shooter', 'fighting', 'funny', 'controller', 'early access']"
500810,"['rpg', 'steampunk', 'story rich', 'isometric', 'classic', 'fantasy', 'crpg', 'open world', 'singleplayer', 'atmospheric', 'magic', 'cult classic', 'character customization', 'choices matter', 'great soundtrack', 'turn-based combat', 'adventure', 'turn-based', 'real-time with pause', 'dwarf']"
500870,"['casual', 'indie', 'hidden object', 'female protagonist', 'detective', 'puzzle', 'point & click', 'atmospheric', 'singleplayer', 'mouse only']"
500880,"['early access', 'indie', 'casual', 'vr']"
500980,"['action', 'strategy', 'adventure', 'violent', 'first-person', 'fps', 'sci-fi']"
501030,"['adventure', 'indie', 'rpg', 'strategy', 'rpgmaker']"
501050,"['free to play', 'casual', 'card game']"
501110,"['action', 'simulation', 'sports', 'indie', 'vr']"
501120,"['indie', 'simulation', 'singleplayer', 'realistic', 'family friendly', 'rhythm']"
501180,"['adventure', 'rpg', 'action', 'vr', 'free to play']"
501190,"['sports', 'simulation', 'singleplayer', 'football (american)', 'strategy', 'tactical', 'addictive', 'local multiplayer', 'management']"
501220,"['driving', 'combat racing', 'immersive sim', 'racing', 'runner', 'pvp', 'procedural generation', 'arcade', 'split screen', 'collectathon', 'automobile sim', 'space sim', 'character customization', 'mechs', 'cute', 'vr', '3d', 'funny', 'controller', 'space']"
50130,"['action', 'open world', 'crime', 'story rich', 'atmospheric', 'singleplayer', 'third person', 'third-person shooter', 'shooter', 'automobile sim', 'great soundtrack', 'adventure', 'driving', 'america', 'classic', 'music', 'nudity', 'multiplayer', 'sandbox', '3d vision']"
501380,"['free to play', 'indie', 'vr']"
501430,"['strategy', 'adventure', 'indie', 'space']"
501440,"['indie', 'casual', 'simulation', 'vr']"
501480,"['action', 'indie', 'platformer']"
501500,"['strategy', 'rts', 'classic']"
501690,"['casual', 'adventure', 'platformer', 'indie', 'puzzle-platformer', 'puzzle', 'fantasy', 'atmospheric', 'singleplayer', 'family friendly', 'difficult', '3d platformer']"
501720,"['indie', 'casual', 'action', 'puzzle']"
501740,"['action', 'early access', 'casual', 'massively multiplayer']"
501800,"['adventure', 'indie', 'platformer']"
501830,"['strategy', 'indie', 'action', 'casual']"
501840,"['side scroller', 'exploration', 'puzzle', 'point & click', 'walking simulator', '2d', 'multiple endings', 'choices matter', 'linear', 'philosophical', 'story rich', 'adventure', 'emotional', 'anime', 'dog', 'cartoony', 'hand-drawn', 'stylized', 'singleplayer', 'abstract']"
501880,"['action', 'adventure', 'indie']"
501900,"['action', 'indie', 'rpg']"
501920,"['adventure', 'action', 'indie', 'rpg', 'pixel graphics']"
501930,"['indie', 'casual', 'puzzle', 'difficult', '2d', 'exploration', 'sokoban', 'futuristic', 'hacking', 'management', 'robots', 'controller', 'grid-based movement', 'nonlinear', 'free to play', 'time manipulation', 'singleplayer']"
501970,"['adventure', 'fmv', 'horror', ""1990's"", 'point & click', 'psychological horror', 'nudity', 'cult classic', 'puzzle', 'gore', 'classic', 'lgbtq+', 'hidden object', 'sexual content']"
501990,"['adventure', 'fmv', 'point & click', 'horror', ""1990's"", 'female protagonist', 'gore', 'classic', 'cult classic', 'psychological horror', 'retro', 'mystery', 'singleplayer', 'third person']"
502090,"['indie', 'adventure']"
502140,"['indie', 'rpg', 'rpgmaker']"
502150,"['casual', 'puzzle', 'sci-fi', 'space', '2d', 'cartoon', 'comedy', 'physics', 'singleplayer']"
502200,"['casual', 'tower defense', 'survival', 'strategy', '2d', 'cute', 'funny', 'story rich', 'cartoony', 'family friendly', 'fantasy', 'tactical', 'comedy', 'adventure', 'cartoon', 'singleplayer', 'addictive', 'indie', 'action']"
502230,"['dungeon crawler', 'perma death', 'turn-based', 'party-based rpg', 'rogue-like', 'character customization', 'rpg', '2d', 'procedural generation', 'turn-based combat', 'dark fantasy', 'fantasy', 'loot', 'tactical', 'class-based', 'casual', 'old school', 'retro', 'combat', 'singleplayer']"
502240,"['indie', 'adventure', 'violent', 'horror']"
502300,"['bullet hell', ""shoot 'em up"", 'sexual content', 'nudity', 'indie', 'action', 'anime', 'visual novel']"
502320,"['action', 'indie', 'casual']"
502400,"['casual', 'indie', 'action', 'strategy', 'puzzle-platformer', 'difficult', 'platformer', 'puzzle', '2d', 'pixel graphics', 'parkour', '2d platformer', 'side scroller', 'minimalist', 'time manipulation', 'physics', 'singleplayer', 'short']"
502410,"['simulation', 'action']"
502420,"['simulation', 'action']"
502440,"['simulation', 'action']"
502520,"['wargame', 'real time tactics', 'war', 'america', 'tabletop', 'rts', 'grand strategy', 'strategy', 'historical', 'board game', 'strategy rpg', 'turn-based strategy', 'education', 'tactical', 'military', 'combat', 'simulation', 'singleplayer', 'multiplayer', 'indie']"
502550,"['free to play', 'massively multiplayer', 'action', 'shooter', '2d', 'multiplayer', 'strategy', 'pvp', 'funny', 'fps']"
502650,"['sports', 'casual', 'golf', 'mini golf']"
502710,"['action', 'adventure', 'simulation', 'vr', 'world war ii', 'sniper', 'fps']"
